query,sku,offer_id,name,position,demand,views,orders,gmv,our_price,margin_own_live,in_campaign,bid,action
canon mf3010,5239457850,0086X10,"Комплект картриджей 725X (10 шт.) на 32000 страниц для принтеров Canon i-SENSYS F-158200, LBP6000, LBP6020, MF3010",59,24,3,0,0,22211.0,55.99,False,,не_видны
рср,4515703060,326216,"Картридж для M6557NW (РС-211EV) и M6500, M6506NW M6600N также M6607NW P2506W и P2207, P2200, P2500",27,24,6,0,0,3212.0,34.86,True,8.0,широкая_фраза
булат 3,4527404322,57541,Тонер-картридж для Bulat P1024,28,24,6,0,0,11585.0,33.75,True,12.0,широкая_фраза
xerox phaser 3020,5240625984,1367X10,"Комплект картриджей 106R02773 (10 шт.) на 15000 страниц для принтеров Xerox Phaser 3020, WC 3025",14,24,4,0,0,26427.0,56.16,False,,поднять_ставку
surecom,4527391816,52845,Картридж для Epson SureColor F7000,27,23,7,0,0,6764.0,35.08,True,8.0,широкая_фраза
iu,1586847157,5513,"Картридж IU-214C для принтеров Konica Minolta Bizhub 227, Bizhub 287 голубой",7,23,11,0,0,40067.0,30.87,True,12.0,широкая_фраза
pc-211ev,5272626262,4802X10,"Комплект картриджей PC-211EV XL (10 шт.) на 60000 страниц для принтеров M6500, M6506NW, M6607, P2200, P2207, P2500, P2507",14,23,1,0,0,34060.0,56.17,False,,поднять_ставку
tn-3480,5240094865,1285X6,"Комплект картриджей TN-3480 (6 шт.) на 48000 страниц для принтеров Brother DCP-L5500dn, DCP L5600, HL-L5000d, HLL5100dn, HL-L5200dw, HLL6200, HL L6400, MFC-L5700dn MFC-L5750dw",24,23,3,0,0,17285.0,54.52,False,,поднять_ставку
9600x,5291236841,6949X6,Комплект картриджей TL-C2318H (6 шт.) на 9600 страниц для принтеров BM1800,4,23,1,0,0,41234.0,54.54,False,,широкая_фраза
9700x,5265181436,4253X2,"Комплект лент TZe-261 (2 шт.) на 16 метров для принтеров Brother PT-2700, PT 2710, PT2730, PT-3600, PT530, PT 550, PT 9400, PT9500PC PT9700 PT 9800",23,23,1,0,0,3365.0,42.74,False,,широкая_фраза
106r02773,5240625984,1367X10,"Комплект картриджей 106R02773 (10 шт.) на 15000 страниц для принтеров Xerox Phaser 3020, WC 3025",21,23,3,0,0,26427.0,56.16,False,,широкая_фраза
тонер для принтера pantum,4543086814,69492,Картридж для BM1800W,85,23,1,0,0,7636.0,37.25,True,12.0,не_видны
тонер для принтера pantum,1003270627,4821,"Картридж TL-420Е для принтеров M6700D, M6800FDW, M7100DN, M7102DN, M7200FD, M7300FDN, M7302FDN, P3010D P3020D P3300DN P3302DN черный",82,23,1,0,0,2787.0,45.56,True,19.0,не_видны
mf3010,5239457263,0086X2,"Комплект картриджей 725X (2 шт.) на 6400 страниц для принтеров Canon i-SENSYS F-158200, LBP6000, LBP6020, MF3010",37,23,3,0,0,4965.0,45.52,False,,широкая_фраза
mf3010,5237195917,5351X6,"Комплект картриджей 725 (6 шт.) на 9600 страниц для принтеров Canon i-SENSYS F-158200, LBP6000, LBP6020, MF3010",16,23,7,0,0,12668.0,54.25,False,,широкая_фраза
surecom,4527391628,52841,Картридж для Epson SureColor F6000,29,23,7,0,0,6767.0,35.09,True,8.0,широкая_фраза
surecom,4527390177,52843,Картридж для Epson SureColor F6200hdK,27,23,6,0,0,6763.0,35.07,True,8.0,широкая_фраза
surecom,4527377314,44682,Картридж для Epson SureColor T5400,23,23,5,0,0,28193.0,33.41,True,12.0,широкая_фраза
fplus,3557210978,6820,"Фотобарабан 0IU40R4 для принтеров F+ Imaging M40adn, P40dn черный",17,23,8,0,0,8174.0,38.91,True,12.0,широкая_фраза
iu,2201782304,5515,"Картридж IU-214Y для принтеров Konica Minolta Bizhub 227, Bizhub 287 желтый",8,23,12,0,0,53535.0,31.08,True,8.0,широкая_фраза
iu,1611109995,5516,"Картриджи IU-214 для принтеров Konica Minolta Bizhub 227, Bizhub 287",10,23,7,0,0,150081.0,29.88,True,12.0,широкая_фраза
iu,1586847172,5514,"Картридж IU-214M для принтеров Konica Minolta Bizhub 227, Bizhub 287 пурпурный",7,23,10,0,0,53535.0,31.08,True,12.0,широкая_фраза
w212,1261505879,4792,"Картридж W2122A для принтеров HP Color LaserJet M554, LJ-M555, LJ M578 желтый",176,22,1,0,0,7517.0,35.56,True,8.0,широкая_фраза
w212,1261463861,4791,"Картридж W2121A для принтеров HP Color LaserJet M554, LJ-M555, LJ M578 голубой",153,22,2,0,0,7517.0,35.56,True,8.0,широкая_фраза
w212,1261462904,4794,"Картриджи W2120A-W2123A для принтеров HP Color LaserJet M554, LJ-M555, LJ M578",189,22,2,0,0,23776.0,33.2,True,13.0,широкая_фраза
t-embed,1143061121,5191,"Картридж T-2802E для принтеров Toshiba e-Studio 2802AF, e-Studio 2802AM черный",47,22,1,0,0,5418.0,33.62,True,14.0,широкая_фраза
x2d,5239428730,0736X2,"Комплект картриджей MLT-D209L (2 шт.) на 10000 страниц для принтеров Samsung ML-2853, ML 2855, SCX-4824, SCX4826",5,22,1,0,0,8066.0,46.6,False,,широкая_фраза
w212,873320201,3783,"Картридж W2121A для принтеров HP Color LJ M554 dn, LJ M555 dn голубой",182,22,2,0,0,4685.0,35.43,True,12.0,широкая_фраза
sharp,4518303706,38371,Картридж для Sharp MX-M265,45,22,1,0,0,13676.0,34.17,True,12.0,широкая_фраза
mxr,4543092323,63613,Фотобарабан для Sharp MX-3550N,25,22,5,0,0,38461.0,33.71,True,12.0,широкая_фраза
2080,653030416,0245,"Картридж TN-2080 для принтеров Brother HL-2130R, DCP-7055R, DCP-7055WR",72,22,1,0,0,2749.0,34.0,True,8.0,широкая_фраза
mxr,4543086824,63617,Фотобарабан для Sharp MX-3060N,26,22,5,0,0,38463.0,33.72,True,12.0,широкая_фраза
mxr,4543084078,63618,Фотобарабан для Sharp MX-2630N,25,22,5,0,0,38459.0,33.71,True,12.0,широкая_фраза
картридж hp,907612978,3913,"Картриджи W2030A-W2033A (№415A) для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw",548,22,1,0,0,9586.0,35.8,True,14.0,не_видны
чернила epson 103,873320105,3855,"Чернила №774BK для принтеров Epson и EcoTank M-200, L 655, L-1455, L-605, M 105, M 205, M-100 черный",314,22,1,0,0,883.0,42.4,True,7.0,не_видны
картридж hp,866443793,2156,"Картриджи CF540A-CF543A для принтеров HP LaserJet Pro Color M254dw, LJ Pro Color M280nw",529,22,1,0,0,8104.0,33.54,True,12.0,не_видны
картридж hp,864225717,1283,"Картриджи CF410A-CF413A для принтеров HP LJ Color Pro M377dw, M452dn, M452nw, M477fdn, M477fdw",431,22,1,0,0,9458.0,33.71,True,22.0,не_видны
картридж hp,863431665,0371,"Картриджи CE320A-CE323A для принтеров cm1415fn, cp1525n",290,22,1,0,0,10022.0,30.96,True,12.0,не_видны
картридж hp,1137066193,5030,"Картридж W1103AD x 2 для принтеров HP Neverstop 1200 a, 1000a черный",570,22,1,0,0,3137.0,34.61,True,12.0,не_видны
sharp,4518303357,38372,Картридж для Sharp MX-M315,47,22,1,0,0,13675.0,34.17,True,12.0,широкая_фраза
sharp,4504657590,26672,Картридж для Sharp MX-4501,62,22,1,0,0,15471.0,32.65,True,8.0,широкая_фраза
x2d,5237764696,0276X2,"Комплект картриджей MLT-D105L (2 шт.) на 4000 страниц для принтеров Samsung ML-1910, ML 1915, ML2525, ML-2540, ML 2580, SCX-4600, SCX 4623, SF-650 SF650P",12,22,1,0,0,6798.0,46.74,False,,широкая_фраза
w212,4481062345,116810,Картридж для Canon i-SENSYS MF237w,190,22,2,0,0,2346.0,31.96,True,8.0,широкая_фраза
w212,4481061509,11682,Картридж для Canon i-SENSYS MF212w,179,22,2,0,0,2352.0,32.03,True,8.0,широкая_фраза
slx,4480825796,08165,Картридж для Samsung SL-M2830DW,21,22,3,0,0,3986.0,36.11,True,12.0,широкая_фраза
slx,4480823360,079211,Картридж для Samsung SL-C410,19,22,3,0,0,2992.0,34.96,True,12.0,широкая_фраза
sharp,4480264210,071212,Картридж для Sharp AR-M165,87,22,1,0,0,13671.0,34.16,True,12.0,широкая_фраза
812,4463315971,04303,Картридж для HP DeskJet 812,38,22,5,0,0,7170.0,35.36,True,8.0,широкая_фраза
2080,4451989768,02453,Картридж для Brother DCP-7055WR,79,22,1,0,0,2751.0,34.02,True,8.0,широкая_фраза
2080,4451989439,02451,Картридж для Brother HL-2130R,77,22,1,0,0,2750.0,34.01,True,8.0,широкая_фраза
sharp,4286924708,7017,"Картридж BPGT70BA для принтеров Sharp BP50C26EU, BP50C31EU, BP60C31EU, BP60C36EU, BP70C31EU, BP70C36EU черный",37,22,3,0,0,15236.0,32.61,True,8.0,широкая_фраза
w212,4481063627,11684,Картридж для Canon i-SENSYS MF217w,184,22,2,0,0,2352.0,32.03,True,8.0,широкая_фраза
w212,4481064057,11689,Картридж для Canon i-SENSYS MF232w,208,22,1,0,0,2357.0,32.09,True,8.0,широкая_фраза
mxr,3557209864,6361,"Фотобарабан MX-40GUSA для принтеров Sharp MX-2630N, MX 3050N, MX3060N, MX-3070N, MX3550N, MX 3560N, MX 4060N, MX4070N черный",22,22,5,0,0,38459.0,33.71,True,12.0,широкая_фраза
2080,2925990388,6708,"Фотобарабан + картридж DR-2080 DU+TN-2080 для принтеров Brother DCP-7055R, HL-2130R черный",37,22,1,0,0,4475.0,35.11,True,14.0,широкая_фраза
sharp,2661262091,6385,"Картридж MX561GT для принтеров Sharp MX-M2630, MX-M2651EU черный",49,22,2,0,0,20941.0,33.01,True,8.0,широкая_фраза
pg 445 canon картридж,4515707184,348614,Картридж для Canon Pixma TS3340,176,21,2,0,0,4926.0,34.72,True,12.0,не_видны
dwt,2921514578,6667,"Фотобарабан + картридж MLT-R709 DU+MLT-D709S для принтеров Samsung SCX-8123ND, SCX-8128ND черный",46,21,2,0,0,71993.0,31.23,True,12.0,широкая_фраза
taser,4515723897,36301,Картридж для Kyocera TASKalfa 406,5,21,17,0,0,11353.0,33.69,True,8.0,широкая_фраза
106r02773,5240628441,1367X6,"Комплект картриджей 106R02773 (6 шт.) на 9000 страниц для принтеров Xerox Phaser 3020, WC 3025",28,21,3,0,0,16789.0,54.53,False,,широкая_фраза
106r02773,653125611,13672,"Картридж для Xerox WorkCentre 3025, Phaser 3020BI",73,21,2,0,0,3031.0,29.81,True,10.0,широкая_фраза
c9345,866443254,1570,"Картридж 70 для принтеров HP DesignJet Z2100, DJ Z3100, DJ Z3200 светло-пурпурный",21,21,2,0,0,4733.0,35.5,True,8.0,широкая_фраза
cf257a,873313112,3641,"Фотобарабан CF257A для принтеров HP LaserJet M433, LJ M436 черный",8,21,13,0,0,19134.0,37.3,True,13.0,широкая_фраза
картридж hp laserjet p1102,5234130859,0087X2,"Комплект картриджей CE285A (2 шт.) на 3200 страниц для принтеров HP LaserJet Pro M1132, LJ Pro M1136",12,21,1,0,0,4323.0,45.09,False,,поднять_ставку
картридж hp laserjet p1102,5234126062,0087X10,"Комплект картриджей CE285A (10 шт.) на 16000 страниц для принтеров HP LaserJet Pro M1132, LJ Pro M1136",11,21,1,0,0,19338.0,55.89,False,,поднять_ставку
картридж hp laserjet p1102,4451922335,00874,Картридж для HP LaserJet Pro M1212,44,21,1,0,0,2213.0,31.83,True,12.0,поднять_ставку
pg 445 canon картридж,4543090243,67551,Картридж для Canon PIXMA MG2450,118,21,2,0,0,6500.0,34.89,True,8.0,не_видны
картриджи для принтера canon,1658970308,5521,"Картридж для Canon i-SENSYS MF275dw, LBP120, LBP122dw, MF270, MF272dw",54,21,1,0,0,3564.0,25.0,True,26.0,не_видны
картриджи для принтера,1510947813,5378,"Картриджи 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF752Cdw, MF754Cdw",95,21,2,0,0,14890.0,27.44,True,23.0,не_видны
факс,4451933227,01275,Лента для принтера для Panasonic KX-FP145,35,20,2,0,0,2581.0,33.22,True,8.0,широкая_фраза
факс,4451933133,01274,Лента для принтера для Panasonic KX-FP143,36,20,1,0,0,2578.0,33.19,True,8.0,широкая_фраза
факс,4451933053,01268,Лента для принтера для Panasonic KX-FP95,25,20,6,0,0,2578.0,33.19,True,8.0,широкая_фраза
факс,4451932834,01267,Лента для принтера для Panasonic KX-FP91,42,20,1,0,0,2582.0,33.23,True,8.0,широкая_фраза
факс,4451932832,01269,Лента для принтера для Panasonic KX-FC195,47,20,2,0,0,2583.0,33.24,True,8.0,широкая_фраза
факс,4451932815,01273,Лента для принтера для Panasonic KX-FP141,12,20,6,0,0,2580.0,33.21,True,8.0,широкая_фраза
факс,4451932507,01278,Лента для принтера для Panasonic KX-FPG377,50,20,2,0,0,2578.0,33.19,True,8.0,широкая_фраза
факс,4451932134,01265,Лента для принтера для Panasonic KX-FP88RS,46,20,1,0,0,2581.0,33.22,True,8.0,широкая_фраза
факс,4451931940,01263,Лента для принтера для Panasonic KX-FP80,58,20,1,0,0,2580.0,33.21,True,8.0,широкая_фраза
факс,4451938720,01272,Лента для принтера для Panasonic KX-FC243,29,20,3,0,0,2578.0,33.19,True,8.0,широкая_фраза
dc dc,1163045998,1985,"Картридж 006R01226 для принтеров Xerox DC240, DC250, WC7655, WC7665 голубой",241,20,1,0,0,11437.0,29.38,True,12.0,не_видны
комплект картриджей,1510947813,5378,"Картриджи 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF752Cdw, MF754Cdw",65,20,1,0,0,14890.0,27.44,True,23.0,не_видны
dc dc,3674688021,6940,Фотобарабан DC-PM5120 для принтеров BM5100ADN черный,205,20,1,0,0,3017.0,34.2,True,8.0,не_видны
dc dc,4481055477,10741,Картридж для Xerox DC 240,258,20,1,0,0,15350.0,34.43,True,12.0,не_видны
чернила для принтера epson 103,4518308193,38457,Чернила для Epson L 3156,0,20,1,0,0,618.0,37.18,True,10.0,не_видны
pg 445 canon картридж,5258647367,3486X10,"Комплект картриджей PG-445XL (10 шт.) на 4000 страниц для принтеров Canon Pixma iP2840, PixmaiP2845",109,20,2,0,0,45033.0,56.34,False,,не_видны
tk-8115,653450896,2412,"Картридж TK-8115C для принтеров Kyocera и Ecosys M8124cidn, M8130cidn голубой",87,20,3,0,0,3942.0,36.01,True,12.0,не_видны
